document,domain,source_family,label,shared_variant_index,KL,NLL,delta_NLL_ref,late_KL,p99_KL,top1pct_KL,max_KL,top1_agreement,negative_KL_roundoff_count
TEST_NEW__code__tqdm__tqdm__1,code,tqdm/tqdm,ALL_LOW,4,0.034971064342525365,1.1859663962643774,0.025129891678002624,0.031047131025963168,0.258809772643045,0.54617113355421,1.5582189826247193,0.9212121212121213,0
TEST_NEW__code__tqdm__tqdm__1,code,tqdm/tqdm,ALL_HIGH,5,0.0036713535885036686,1.1571546423428205,-0.003681862243554379,0.0033619272310298144,0.026174110034440614,0.041765742127485586,0.0684423078038551,0.9757575757575757,0
TEST_NEW__technical__ansible__ansible-documentation__0,technical,ansible/ansible-documentation,s0:DW_OS4x2,0,0.031018572818313335,1.5734817863359156,0.01641002756663114,0.023141590096634003,0.17600481695895853,0.640394867945172,1.9019256651818224,0.9434343434343434,0
TEST_NEW__technical__ansible__ansible-documentation__0,technical,ansible/ansible-documentation,s1:DW_POOL_R8,0,0.031018572818313335,1.5734817863359156,0.01641002756663114,0.023141590096634003,0.17600481695895853,0.640394867945172,1.9019256651818224,0.9434343434343434,0
TEST_NEW__technical__ansible__ansible-documentation__0,technical,ansible/ansible-documentation,s2:DW_OS4x2,0,0.031018572818313335,1.5734817863359156,0.01641002756663114,0.023141590096634003,0.17600481695895853,0.640394867945172,1.9019256651818224,0.9434343434343434,0
TEST_NEW__technical__ansible__ansible-documentation__0,technical,ansible/ansible-documentation,s0:DW_POOL_R8,1,0.027583522877455604,1.5687297105144384,0.01165795174515348,0.02112243913823335,0.17960624237026268,0.5518856512225485,1.7112056363545738,0.9474747474747475,0
TEST_NEW__technical__ansible__ansible-documentation__0,technical,ansible/ansible-documentation,s0:B_OUTDIAG_POOL_R8,2,0.027594241731225634,1.5636394183726097,0.006567659603324814,0.02252876361328688,0.2617618376036546,0.3500596384130114,0.4275320024512063,0.9454545454545454,0
TEST_NEW__technical__ansible__ansible-documentation__0,technical,ansible/ansible-documentation,s0:B_OUTDIAG_OS4x2,2,0.027594241731225634,1.5636394183726097,0.006567659603324814,0.02252876361328688,0.2617618376036546,0.3500596384130114,0.4275320024512063,0.9454545454545454,0
TEST_NEW__technical__ansible__ansible-documentation__0,technical,ansible/ansible-documentation,s1:DW_OS4x2,2,0.027594241731225634,1.5636394183726097,0.006567659603324814,0.02252876361328688,0.2617618376036546,0.3500596384130114,0.4275320024512063,0.9454545454545454,0
TEST_NEW__technical__ansible__ansible-documentation__0,technical,ansible/ansible-documentation,s1:B_OUTDIAG_POOL_R8,2,0.027594241731225634,1.5636394183726097,0.006567659603324814,0.02252876361328688,0.2617618376036546,0.3500596384130114,0.4275320024512063,0.9454545454545454,0
TEST_NEW__technical__ansible__ansible-documentation__0,technical,ansible/ansible-documentation,s1:B_OUTDIAG_OS4x2,2,0.027594241731225634,1.5636394183726097,0.006567659603324814,0.02252876361328688,0.2617618376036546,0.3500596384130114,0.4275320024512063,0.9454545454545454,0
TEST_NEW__technical__ansible__ansible-documentation__0,technical,ansible/ansible-documentation,s2:B_OUTDIAG_POOL_R8,2,0.027594241731225634,1.5636394183726097,0.006567659603324814,0.02252876361328688,0.2617618376036546,0.3500596384130114,0.4275320024512063,0.9454545454545454,0
TEST_NEW__technical__ansible__ansible-documentation__0,technical,ansible/ansible-documentation,s2:B_OUTDIAG_OS4x2,2,0.027594241731225634,1.5636394183726097,0.006567659603324814,0.02252876361328688,0.2617618376036546,0.3500596384130114,0.4275320024512063,0.9454545454545454,0
TEST_NEW__technical__ansible__ansible-documentation__0,technical,ansible/ansible-documentation,s2:DW_POOL_R8,3,0.02530914533619248,1.5740470480163768,0.0169752892470922,0.0205756930260199,0.1952579945255099,0.3502940846573992,0.5780397782092345,0.9515151515151515,0
TEST_NEW__technical__ansible__ansible-documentation__0,technical,ansible/ansible-documentation,ALL_LOW,4,0.03659457072906824,1.604514794892634,0.04744303612334906,0.031997336942177525,0.29176199005142783,0.4566871984721986,0.6245428732044147,0.9313131313131313,0
TEST_NEW__technical__ansible__ansible-documentation__0,technical,ansible/ansible-documentation,ALL_HIGH,5,0.005768602926787896,1.5485664811766642,-0.008505277592620654,0.0031039577586617563,0.019396820832420714,0.23806043128261084,1.0804115588631331,0.9777777777777777,0
TEST_NEW__technical__ansible__ansible-documentation__1,technical,ansible/ansible-documentation,s0:DW_OS4x2,0,0.027019616680279756,2.0333912545088846,0.043567627608180504,0.026819328045558886,0.17084209918545337,0.23778151638180361,0.3642794144300119,0.898989898989899,0
TEST_NEW__technical__ansible__ansible-documentation__1,technical,ansible/ansible-documentation,s1:DW_POOL_R8,0,0.027019616680279756,2.0333912545088846,0.043567627608180504,0.026819328045558886,0.17084209918545337,0.23778151638180361,0.3642794144300119,0.898989898989899,0
TEST_NEW__technical__ansible__ansible-documentation__1,technical,ansible/ansible-documentation,s2:DW_OS4x2,0,0.027019616680279756,2.0333912545088846,0.043567627608180504,0.026819328045558886,0.17084209918545337,0.23778151638180361,0.3642794144300119,0.898989898989899,0
TEST_NEW__technical__ansible__ansible-documentation__1,technical,ansible/ansible-documentation,s0:DW_POOL_R8,1,0.024502632556418248,2.0334658429549504,0.04364221605424609,0.023670687531824573,0.1859776377906815,0.2391798200558423,0.2803036338357078,0.9030303030303031,0
TEST_NEW__technical__ansible__ansible-documentation__1,technical,ansible/ansible-documentation,s0:B_OUTDIAG_POOL_R8,2,0.025369013851065207,2.0255516487234138,0.03572802182270972,0.024898652176020938,0.13160120962265642,0.2047801812614279,0.28512968248013615,0.9131313131313131,0
TEST_NEW__technical__ansible__ansible-documentation__1,technical,ansible/ansible-documentation,s0:B_OUTDIAG_OS4x2,2,0.025369013851065207,2.0255516487234138,0.03572802182270972,0.024898652176020938,0.13160120962265642,0.2047801812614279,0.28512968248013615,0.9131313131313131,0
TEST_NEW__technical__ansible__ansible-documentation__1,technical,ansible/ansible-documentation,s1:DW_OS4x2,2,0.025369013851065207,2.0255516487234138,0.03572802182270972,0.024898652176020938,0.13160120962265642,0.2047801812614279,0.28512968248013615,0.9131313131313131,0
TEST_NEW__technical__ansible__ansible-documentation__1,technical,ansible/ansible-documentation,s1:B_OUTDIAG_POOL_R8,2,0.025369013851065207,2.0255516487234138,0.03572802182270972,0.024898652176020938,0.13160120962265642,0.2047801812614279,0.28512968248013615,0.9131313131313131,0
TEST_NEW__technical__ansible__ansible-documentation__1,technical,ansible/ansible-documentation,s1:B_OUTDIAG_OS4x2,2,0.025369013851065207,2.0255516487234138,0.03572802182270972,0.024898652176020938,0.13160120962265642,0.2047801812614279,0.28512968248013615,0.9131313131313131,0
TEST_NEW__technical__ansible__ansible-documentation__1,technical,ansible/ansible-documentation,s2:B_OUTDIAG_POOL_R8,2,0.025369013851065207,2.0255516487234138,0.03572802182270972,0.024898652176020938,0.13160120962265642,0.2047801812614279,0.28512968248013615,0.9131313131313131,0
TEST_NEW__technical__ansible__ansible-documentation__1,technical,ansible/ansible-documentation,s2:B_OUTDIAG_OS4x2,2,0.025369013851065207,2.0255516487234138,0.03572802182270972,0.024898652176020938,0.13160120962265642,0.2047801812614279,0.28512968248013615,0.9131313131313131,0
TEST_NEW__technical__ansible__ansible-documentation__1,technical,ansible/ansible-documentation,s2:DW_POOL_R8,3,0.023117335251347727,2.038016627626948,0.048193000726244155,0.02267686351542564,0.133754400014217,0.18056969859967906,0.22959252828576387,0.9131313131313131,0
TEST_NEW__technical__ansible__ansible-documentation__1,technical,ansible/ansible-documentation,ALL_LOW,4,0.037590633076808135,2.0491333132566867,0.05930968635598264,0.03582332656853043,0.2270043721470743,0.3671208299738492,0.5155021237551145,0.8868686868686869,0
TEST_NEW__technical__ansible__ansible-documentation__1,technical,ansible/ansible-documentation,ALL_HIGH,5,0.004188253386042208,1.9900061859931528,0.00018255909244896867,0.003937695171989287,0.01909652817358467,0.025594232485323685,0.04240943005149357,0.9555555555555556,0
TEST_NEW__technical__bokeh__bokeh__0,technical,bokeh/bokeh,s0:DW_OS4x2,0,0.024065237183578118,1.2459917810342296,0.02770384881838177,0.02276732241614099,0.2065588486290303,0.30076198411865007,0.35841283098485566,0.9515151515151515,0
TEST_NEW__technical__bokeh__bokeh__0,technical,bokeh/bokeh,s1:DW_POOL_R8,0,0.024065237183578118,1.2459917810342296,0.02770384881838177,0.02276732241614099,0.2065588486290303,0.30076198411865007,0.35841283098485566,0.9515151515151515,0
TEST_NEW__technical__bokeh__bokeh__0,technical,bokeh/bokeh,s2:DW_OS4x2,0,0.024065237183578118,1.2459917810342296,0.02770384881838177,0.02276732241614099,0.2065588486290303,0.30076198411865007,0.35841283098485566,0.9515151515151515,0
TEST_NEW__technical__bokeh__bokeh__0,technical,bokeh/bokeh,s0:DW_POOL_R8,1,0.021096109268980423,1.226418517940809,0.008130585724961073,0.018793135134963414,0.14964564167339184,0.2688235549693513,0.3442684289355049,0.9616161616161616,0
TEST_NEW__technical__bokeh__bokeh__0,technical,bokeh/bokeh,s0:B_OUTDIAG_POOL_R8,2,0.02534955501232602,1.2389651290692036,0.020677196853356044,0.02320919299804537,0.21010180794777342,0.39156218844017154,0.5941885147645978,0.9595959595959596,0
TEST_NEW__technical__bokeh__bokeh__0,technical,bokeh/bokeh,s0:B_OUTDIAG_OS4x2,2,0.02534955501232602,1.2389651290692036,0.020677196853356044,0.02320919299804537,0.21010180794777342,0.39156218844017154,0.5941885147645978,0.9595959595959596,0
TEST_NEW__technical__bokeh__bokeh__0,technical,bokeh/bokeh,s1:DW_OS4x2,2,0.02534955501232602,1.2389651290692036,0.020677196853356044,0.02320919299804537,0.21010180794777342,0.39156218844017154,0.5941885147645978,0.9595959595959596,0
TEST_NEW__technical__bokeh__bokeh__0,technical,bokeh/bokeh,s1:B_OUTDIAG_POOL_R8,2,0.02534955501232602,1.2389651290692036,0.020677196853356044,0.02320919299804537,0.21010180794777342,0.39156218844017154,0.5941885147645978,0.9595959595959596,0
TEST_NEW__technical__bokeh__bokeh__0,technical,bokeh/bokeh,s1:B_OUTDIAG_OS4x2,2,0.02534955501232602,1.2389651290692036,0.020677196853356044,0.02320919299804537,0.21010180794777342,0.39156218844017154,0.5941885147645978,0.9595959595959596,0
TEST_NEW__technical__bokeh__bokeh__0,technical,bokeh/bokeh,s2:B_OUTDIAG_POOL_R8,2,0.02534955501232602,1.2389651290692036,0.020677196853356044,0.02320919299804537,0.21010180794777342,0.39156218844017154,0.5941885147645978,0.9595959595959596,0
TEST_NEW__technical__bokeh__bokeh__0,technical,bokeh/bokeh,s2:B_OUTDIAG_OS4x2,2,0.02534955501232602,1.2389651290692036,0.020677196853356044,0.02320919299804537,0.21010180794777342,0.39156218844017154,0.5941885147645978,0.9595959595959596,0
TEST_NEW__technical__bokeh__bokeh__0,technical,bokeh/bokeh,s2:DW_POOL_R8,3,0.022067897157948563,1.2319318277401934,0.013643895524345718,0.01970953072454188,0.15427895604372255,0.2938695843693527,0.5745191141114918,0.9575757575757575,0
TEST_NEW__technical__bokeh__bokeh__0,technical,bokeh/bokeh,ALL_LOW,4,0.03127562548434733,1.243830235987527,0.025542303771679202,0.030544212478091255,0.2944709890250149,0.433988762757452,0.5497009496271836,0.9575757575757575,0
TEST_NEW__technical__bokeh__bokeh__0,technical,bokeh/bokeh,ALL_HIGH,5,0.0036762072283118086,1.217920347963857,-0.0003675842519908222,0.0032051337349323413,0.027389022287631157,0.039566499227478555,0.04569007812030178,0.9818181818181818,0
TEST_NEW__technical__bokeh__bokeh__1,technical,bokeh/bokeh,s0:DW_OS4x2,0,0.02557871612372454,1.9275575621597878,0.01623335501339652,0.02624355778589545,0.14879167878264693,0.25211737685213736,0.47869167825191516,0.9292929292929293,0
TEST_NEW__technical__bokeh__bokeh__1,technical,bokeh/bokeh,s1:DW_POOL_R8,0,0.02557871612372454,1.9275575621597878,0.01623335501339652,0.02624355778589545,0.14879167878264693,0.25211737685213736,0.47869167825191516,0.9292929292929293,0
TEST_NEW__technical__bokeh__bokeh__1,technical,bokeh/bokeh,s2:DW_OS4x2,0,0.02557871612372454,1.9275575621597878,0.01623335501339652,0.02624355778589545,0.14879167878264693,0.25211737685213736,0.47869167825191516,0.9292929292929293,0
TEST_NEW__technical__bokeh__bokeh__1,technical,bokeh/bokeh,s0:DW_POOL_R8,1,0.025153192317909752,1.922283839118662,0.010959631972271002,0.025166233219025506,0.1875904163123964,0.2454644281859414,0.2707510515702075,0.9393939393939394,0
TEST_NEW__technical__bokeh__bokeh__1,technical,bokeh/bokeh,s0:B_OUTDIAG_POOL_R8,2,0.02662208746804872,1.9319555806106958,0.0206313734643047,0.027580671056441654,0.15758916564062433,0.3214841234592344,0.7246411527923147,0.9313131313131313,0
TEST_NEW__technical__bokeh__bokeh__1,technical,bokeh/bokeh,s0:B_OUTDIAG_OS4x2,2,0.02662208746804872,1.9319555806106958,0.0206313734643047,0.027580671056441654,0.15758916564062433,0.3214841234592344,0.7246411527923147,0.9313131313131313,0
TEST_NEW__technical__bokeh__bokeh__1,technical,bokeh/bokeh,s1:DW_OS4x2,2,0.02662208746804872,1.9319555806106958,0.0206313734643047,0.027580671056441654,0.15758916564062433,0.3214841234592344,0.7246411527923147,0.9313131313131313,0
TEST_NEW__technical__bokeh__bokeh__1,technical,bokeh/bokeh,s1:B_OUTDIAG_POOL_R8,2,0.02662208746804872,1.9319555806106958,0.0206313734643047,0.027580671056441654,0.15758916564062433,0.3214841234592344,0.7246411527923147,0.9313131313131313,0
TEST_NEW__technical__bokeh__bokeh__1,technical,bokeh/bokeh,s1:B_OUTDIAG_OS4x2,2,0.02662208746804872,1.9319555806106958,0.0206313734643047,0.027580671056441654,0.15758916564062433,0.3214841234592344,0.7246411527923147,0.9313131313131313,0
TEST_NEW__technical__bokeh__bokeh__1,technical,bokeh/bokeh,s2:B_OUTDIAG_POOL_R8,2,0.02662208746804872,1.9319555806106958,0.0206313734643047,0.027580671056441654,0.15758916564062433,0.3214841234592344,0.7246411527923147,0.9313131313131313,0
TEST_NEW__technical__bokeh__bokeh__1,technical,bokeh/bokeh,s2:B_OUTDIAG_OS4x2,2,0.02662208746804872,1.9319555806106958,0.0206313734643047,0.027580671056441654,0.15758916564062433,0.3214841234592344,0.7246411527923147,0.9313131313131313,0
TEST_NEW__technical__bokeh__bokeh__1,technical,bokeh/bokeh,s2:DW_POOL_R8,3,0.024463822842650088,1.9244924031099166,0.013168195963525392,0.024284546927536652,0.13475075934075556,0.19643119196129594,0.27514826062206343,0.9373737373737374,0
TEST_NEW__technical__bokeh__bokeh__1,technical,bokeh/bokeh,ALL_LOW,4,0.035300537806643446,1.93882135280444,0.027497145658048786,0.03513484637481173,0.2358144313673529,0.39488388224838233,0.8567736814602832,0.9212121212121213,0
TEST_NEW__technical__bokeh__bokeh__1,technical,bokeh/bokeh,ALL_HIGH,5,0.004351901571585513,1.9081009783081542,-0.0032232288382367208,0.004379491554317216,0.02133725596231755,0.044551135179795684,0.12985014451050286,0.9737373737373738,0
TEST_NEW__technical__dask__dask__0,technical,dask/dask,s0:DW_OS4x2,0,0.029821958229033618,1.2645228796624515,0.030960107083898784,0.03821895437816777,0.31708878347515856,0.6223555258808708,0.877071898194702,0.9515151515151515,0
TEST_NEW__technical__dask__dask__0,technical,dask/dask,s1:DW_POOL_R8,0,0.029821958229033618,1.2645228796624515,0.030960107083898784,0.03821895437816777,0.31708878347515856,0.6223555258808708,0.877071898194702,0.9515151515151515,0
TEST_NEW__technical__dask__dask__0,technical,dask/dask,s2:DW_OS4x2,0,0.029821958229033618,1.2645228796624515,0.030960107083898784,0.03821895437816777,0.31708878347515856,0.6223555258808708,0.877071898194702,0.9515151515151515,0
TEST_NEW__technical__dask__dask__0,technical,dask/dask,s0:DW_POOL_R8,1,0.03490246159696651,1.2606938206871665,0.027131048108613748,0.04672268474780161,0.35629412054189924,1.003815708660225,1.9174200109022133,0.9494949494949495,0
TEST_NEW__technical__dask__dask__0,technical,dask/dask,s0:B_OUTDIAG_POOL_R8,2,0.030307997121145572,1.2579965665999346,0.024433794021381842,0.03961255545515813,0.33577755348063115,0.7427125557254991,1.0685607369214123,0.9454545454545454,0
TEST_NEW__technical__dask__dask__0,technical,dask/dask,s0:B_OUTDIAG_OS4x2,2,0.030307997121145572,1.2579965665999346,0.024433794021381842,0.03961255545515813,0.33577755348063115,0.7427125557254991,1.0685607369214123,0.9454545454545454,0
TEST_NEW__technical__dask__dask__0,technical,dask/dask,s1:DW_OS4x2,2,0.030307997121145572,1.2579965665999346,0.024433794021381842,0.03961255545515813,0.33577755348063115,0.7427125557254991,1.0685607369214123,0.9454545454545454,0
TEST_NEW__technical__dask__dask__0,technical,dask/dask,s1:B_OUTDIAG_POOL_R8,2,0.030307997121145572,1.2579965665999346,0.024433794021381842,0.03961255545515813,0.33577755348063115,0.7427125557254991,1.0685607369214123,0.9454545454545454,0
TEST_NEW__technical__dask__dask__0,technical,dask/dask,s1:B_OUTDIAG_OS4x2,2,0.030307997121145572,1.2579965665999346,0.024433794021381842,0.03961255545515813,0.33577755348063115,0.7427125557254991,1.0685607369214123,0.9454545454545454,0
TEST_NEW__technical__dask__dask__0,technical,dask/dask,s2:B_OUTDIAG_POOL_R8,2,0.030307997121145572,1.2579965665999346,0.024433794021381842,0.03961255545515813,0.33577755348063115,0.7427125557254991,1.0685607369214123,0.9454545454545454,0
TEST_NEW__technical__dask__dask__0,technical,dask/dask,s2:B_OUTDIAG_OS4x2,2,0.030307997121145572,1.2579965665999346,0.024433794021381842,0.03961255545515813,0.33577755348063115,0.7427125557254991,1.0685607369214123,0.9454545454545454,0
TEST_NEW__technical__dask__dask__0,technical,dask/dask,s2:DW_POOL_R8,3,0.031837397527271695,1.2652620644060397,0.03169929182748691,0.04236548215961732,0.3672215382474221,0.850708282055049,1.4207800504032586,0.9555555555555556,0
TEST_NEW__technical__dask__dask__0,technical,dask/dask,ALL_LOW,4,0.04616958967177153,1.278402870358684,0.04484009778013115,0.06184681464430032,0.5606131256311432,1.2040226368618072,1.6731748510614133,0.9373737373737374,0
TEST_NEW__technical__dask__dask__0,technical,dask/dask,ALL_HIGH,5,0.004906468201464155,1.2352515986253798,0.001688826046826903,0.006187772629671013,0.04320902195851773,0.13456950934224288,0.40619648346275766,0.9777777777777777,0
TEST_NEW__technical__dask__dask__1,technical,dask/dask,s0:DW_OS4x2,0,0.0407864126665361,0.6624027014351432,0.035506223952333986,0.04650953772389609,0.39651164817569506,0.684346195970615,1.2684502249150156,0.9474747474747475,0
TEST_NEW__technical__dask__dask__1,technical,dask/dask,s1:DW_POOL_R8,0,0.0407864126665361,0.6624027014351432,0.035506223952333986,0.04650953772389609,0.39651164817569506,0.684346195970615,1.2684502249150156,0.9474747474747475,0
TEST_NEW__technical__dask__dask__1,technical,dask/dask,s2:DW_OS4x2,0,0.0407864126665361,0.6624027014351432,0.035506223952333986,0.04650953772389609,0.39651164817569506,0.684346195970615,1.2684502249150156,0.9474747474747475,0
TEST_NEW__technical__dask__dask__1,technical,dask/dask,s0:DW_POOL_R8,1,0.04743896827248484,0.686615183751664,0.059718706268854546,0.054049686843743505,0.5037314712218143,0.8519668987937201,1.459043097974097,0.9353535353535354,0
TEST_NEW__technical__dask__dask__1,technical,dask/dask,s0:B_OUTDIAG_POOL_R8,2,0.041375846980138895,0.6621321285227049,0.03523565103989557,0.04752654147856293,0.5614719031432798,0.8690377471314037,1.7726959179208,0.9414141414141414,0
TEST_NEW__technical__dask__dask__1,technical,dask/dask,s0:B_OUTDIAG_OS4x2,2,0.041375846980138895,0.6621321285227049,0.03523565103989557,0.04752654147856293,0.5614719031432798,0.8690377471314037,1.7726959179208,0.9414141414141414,0
TEST_NEW__technical__dask__dask__1,technical,dask/dask,s1:DW_OS4x2,2,0.041375846980138895,0.6621321285227049,0.03523565103989557,0.04752654147856293,0.5614719031432798,0.8690377471314037,1.7726959179208,0.9414141414141414,0
TEST_NEW__technical__dask__dask__1,technical,dask/dask,s1:B_OUTDIAG_POOL_R8,2,0.041375846980138895,0.6621321285227049,0.03523565103989557,0.04752654147856293,0.5614719031432798,0.8690377471314037,1.7726959179208,0.9414141414141414,0
TEST_NEW__technical__dask__dask__1,technical,dask/dask,s1:B_OUTDIAG_OS4x2,2,0.041375846980138895,0.6621321285227049,0.03523565103989557,0.04752654147856293,0.5614719031432798,0.8690377471314037,1.7726959179208,0.9414141414141414,0
TEST_NEW__technical__dask__dask__1,technical,dask/dask,s2:B_OUTDIAG_POOL_R8,2,0.041375846980138895,0.6621321285227049,0.03523565103989557,0.04752654147856293,0.5614719031432798,0.8690377471314037,1.7726959179208,0.9414141414141414,0
TEST_NEW__technical__dask__dask__1,technical,dask/dask,s2:B_OUTDIAG_OS4x2,2,0.041375846980138895,0.6621321285227049,0.03523565103989557,0.04752654147856293,0.5614719031432798,0.8690377471314037,1.7726959179208,0.9414141414141414,0
TEST_NEW__technical__dask__dask__1,technical,dask/dask,s2:DW_POOL_R8,3,0.049471381744333284,0.690695347296051,0.06379886981324163,0.058280812288453575,0.5422175706034261,1.0340771684578471,2.0978775387765376,0.9333333333333333,0
TEST_NEW__technical__dask__dask__1,technical,dask/dask,ALL_LOW,4,0.06371456291303662,0.6955186729960882,0.06862219551327874,0.06494847222154317,0.6860875383901078,1.7143363563628236,2.988795835554019,0.9272727272727272,0
TEST_NEW__technical__dask__dask__1,technical,dask/dask,ALL_HIGH,5,0.0035827245659130237,0.6277994410870272,0.0009029636042179303,0.0034985555305418093,0.04037676794619673,0.048151096173095966,0.062194679426806024,0.9818181818181818,0
TEST_NEW__technical__h5py__h5py__0,technical,h5py/h5py,s0:DW_OS4x2,0,0.03547541815818727,1.5155681743356924,0.03331385422409668,0.03939372966695881,0.3243111925991324,0.5139258392209534,0.8079046826164736,0.9131313131313131,0
TEST_NEW__technical__h5py__h5py__0,technical,h5py/h5py,s1:DW_POOL_R8,0,0.03547541815818727,1.5155681743356924,0.03331385422409668,0.03939372966695881,0.3243111925991324,0.5139258392209534,0.8079046826164736,0.9131313131313131,0
TEST_NEW__technical__h5py__h5py__0,technical,h5py/h5py,s2:DW_OS4x2,0,0.03547541815818727,1.5155681743356924,0.03331385422409668,0.03939372966695881,0.3243111925991324,0.5139258392209534,0.8079046826164736,0.9131313131313131,0
TEST_NEW__technical__h5py__h5py__0,technical,h5py/h5py,s0:DW_POOL_R8,1,0.03351258933233792,1.5163163800280288,0.03406205991643325,0.03801393647265002,0.35160368858545654,0.48944628498401344,0.6165663766147472,0.9313131313131313,0
TEST_NEW__technical__h5py__h5py__0,technical,h5py/h5py,s0:B_OUTDIAG_POOL_R8,2,0.03409392338533602,1.5294489350032017,0.047194614891605896,0.03929473038413874,0.3787327862939726,0.7191832602145318,1.341204720565747,0.9131313131313131,0
TEST_NEW__technical__h5py__h5py__0,technical,h5py/h5py,s0:B_OUTDIAG_OS4x2,2,0.03409392338533602,1.5294489350032017,0.047194614891605896,0.03929473038413874,0.3787327862939726,0.7191832602145318,1.341204720565747,0.9131313131313131,0
TEST_NEW__technical__h5py__h5py__0,technical,h5py/h5py,s1:DW_OS4x2,2,0.03409392338533602,1.5294489350032017,0.047194614891605896,0.03929473038413874,0.3787327862939726,0.7191832602145318,1.341204720565747,0.9131313131313131,0
TEST_NEW__technical__h5py__h5py__0,technical,h5py/h5py,s1:B_OUTDIAG_POOL_R8,2,0.03409392338533602,1.5294489350032017,0.047194614891605896,0.03929473038413874,0.3787327862939726,0.7191832602145318,1.341204720565747,0.9131313131313131,0
TEST_NEW__technical__h5py__h5py__0,technical,h5py/h5py,s1:B_OUTDIAG_OS4x2,2,0.03409392338533602,1.5294489350032017,0.047194614891605896,0.03929473038413874,0.3787327862939726,0.7191832602145318,1.341204720565747,0.9131313131313131,0
TEST_NEW__technical__h5py__h5py__0,technical,h5py/h5py,s2:B_OUTDIAG_POOL_R8,2,0.03409392338533602,1.5294489350032017,0.047194614891605896,0.03929473038413874,0.3787327862939726,0.7191832602145318,1.341204720565747,0.9131313131313131,0
TEST_NEW__technical__h5py__h5py__0,technical,h5py/h5py,s2:B_OUTDIAG_OS4x2,2,0.03409392338533602,1.5294489350032017,0.047194614891605896,0.03929473038413874,0.3787327862939726,0.7191832602145318,1.341204720565747,0.9131313131313131,0
TEST_NEW__technical__h5py__h5py__0,technical,h5py/h5py,s2:DW_POOL_R8,3,0.03477544866978351,1.5188519288563183,0.03659760874472278,0.04070387602917539,0.34442816768854695,0.643888531139525,0.9603567984806477,0.9232323232323232,0
TEST_NEW__technical__h5py__h5py__0,technical,h5py/h5py,ALL_LOW,4,0.054797101218780904,1.5354239424611653,0.05316962234956964,0.0632097027410557,0.5635532490199255,1.594331147969609,3.468551935709268,0.907070707070707,0
TEST_NEW__technical__h5py__h5py__0,technical,h5py/h5py,ALL_HIGH,5,0.004920348118172463,1.4948468807556685,0.012592560644072845,0.005778218401894576,0.03463316310118639,0.12255388859051175,0.3376290044413934,0.9737373737373738,0
TEST_NEW__technical__h5py__h5py__1,technical,h5py/h5py,s0:DW_OS4x2,0,0.02650358227448491,1.9992528742424094,0.024390186299521912,0.024367107328737054,0.1328701509721948,0.22024784295222619,0.3096114031201098,0.9272727272727272,0
TEST_NEW__technical__h5py__h5py__1,technical,h5py/h5py,s1:DW_POOL_R8,0,0.02650358227448491,1.9992528742424094,0.024390186299521912,0.024367107328737054,0.1328701509721948,0.22024784295222619,0.3096114031201098,0.9272727272727272,0
TEST_NEW__technical__h5py__h5py__1,technical,h5py/h5py,s2:DW_OS4x2,0,0.02650358227448491,1.9992528742424094,0.024390186299521912,0.024367107328737054,0.1328701509721948,0.22024784295222619,0.3096114031201098,0.9272727272727272,0
TEST_NEW__technical__h5py__h5py__1,technical,h5py/h5py,s0:DW_POOL_R8,1,0.025296115867098665,1.9923207174471707,0.017458029504283455,0.024154029608620283,0.11565716766459791,0.2789847219483958,0.3614291719160793,0.9272727272727272,0
TEST_NEW__technical__h5py__h5py__1,technical,h5py/h5py,s0:B_OUTDIAG_POOL_R8,2,0.02425713441158906,1.9884929245565437,0.013630236613656418,0.020809598915510336,0.12596829713656205,0.18794109254483135,0.25310149412688504,0.9333333333333333,0
TEST_NEW__technical__h5py__h5py__1,technical,h5py/h5py,s0:B_OUTDIAG_OS4x2,2,0.02425713441158906,1.9884929245565437,0.013630236613656418,0.020809598915510336,0.12596829713656205,0.18794109254483135,0.25310149412688504,0.9333333333333333,0
TEST_NEW__technical__h5py__h5py__1,technical,h5py/h5py,s1:DW_OS4x2,2,0.02425713441158906,1.9884929245565437,0.013630236613656418,0.020809598915510336,0.12596829713656205,0.18794109254483135,0.25310149412688504,0.9333333333333333,0
TEST_NEW__technical__h5py__h5py__1,technical,h5py/h5py,s1:B_OUTDIAG_POOL_R8,2,0.02425713441158906,1.9884929245565437,0.013630236613656418,0.020809598915510336,0.12596829713656205,0.18794109254483135,0.25310149412688504,0.9333333333333333,0
TEST_NEW__technical__h5py__h5py__1,technical,h5py/h5py,s1:B_OUTDIAG_OS4x2,2,0.02425713441158906,1.9884929245565437,0.013630236613656418,0.020809598915510336,0.12596829713656205,0.18794109254483135,0.25310149412688504,0.9333333333333333,0
TEST_NEW__technical__h5py__h5py__1,technical,h5py/h5py,s2:B_OUTDIAG_POOL_R8,2,0.02425713441158906,1.9884929245565437,0.013630236613656418,0.020809598915510336,0.12596829713656205,0.18794109254483135,0.25310149412688504,0.9333333333333333,0
TEST_NEW__technical__h5py__h5py__1,technical,h5py/h5py,s2:B_OUTDIAG_OS4x2,2,0.02425713441158906,1.9884929245565437,0.013630236613656418,0.020809598915510336,0.12596829713656205,0.18794109254483135,0.25310149412688504,0.9333333333333333,0
