sequence_id,domain,method,window,mean_KL,sum_KL,mean_NLL,delta_NLL_native,max_KL,p95_KL,p99_KL,n_KL,n_NLL,nonfinite
rtpa_v02_code_confirm2,code,B_DIAG8_P_STORE,early,0.0007987648479627546,0.39618736458952625,1.469351045813895,0.0023417151614297804,0.008512983141675125,0.002540060650729254,0.004942352005687156,496,496,0
rtpa_v02_code_confirm2,code,B_DIAG8_P_STORE,late,0.0007393071382334544,0.3785252547755287,0.8823364785063091,0.002169017202790502,0.009677843565664673,0.0030669191992667407,0.006585218585062316,512,511,0
rtpa_v02_code_confirm2,code,B_JOINT8_P_STORE,primary,0.000798458853409505,0.804846524236781,1.1717519961484282,0.002534319157642795,0.013638886173192165,0.002868967484229357,0.005557021609752192,1008,1007,0
rtpa_v02_code_confirm2,code,B_JOINT8_P_STORE,early,0.0008423962931412982,0.41782856139808383,1.4717797461903248,0.004770415537859618,0.013638886173192165,0.002591483370572739,0.004673753781870876,496,496,0
rtpa_v02_code_confirm2,code,B_JOINT8_P_STORE,late,0.0007558944586693306,0.38701796283869727,0.8805313229179373,0.00036386161441870346,0.007426293383733494,0.003358898909121803,0.00576524244210337,512,511,0
rtpa_v02_code_confirm2,code,B_U8_P_PRE,primary,0.001262424383790478,1.2725237788608017,1.1697643908847624,0.00054671389397698,0.029172440191312835,0.004723969979597099,0.009759390971039538,1008,1007,0
rtpa_v02_code_confirm2,code,B_U8_P_PRE,early,0.0012799834700697548,0.6348718011545985,1.4653244549976272,-0.0016848756548379917,0.029172440191312835,0.004456348447779037,0.00958281377132287,496,496,0
rtpa_v02_code_confirm2,code,B_U8_P_PRE,late,0.0012454140189574283,0.6376519777062033,0.8828802582037819,0.00271279690026327,0.023415086004392405,0.005057954323802056,0.010047656249580393,512,511,0
rtpa_v02_code_confirm2,code,B_DAMP8_P_PRE,primary,0.000910119751911054,0.9174007099263423,1.1696011597280036,0.00038348273721822146,0.013606027807905662,0.003498091431721785,0.006168501733708146,1008,1007,0
rtpa_v02_code_confirm2,code,B_DAMP8_P_PRE,early,0.0009631490529092069,0.4777219302429666,1.4675857096247853,0.0005763789723201018,0.013606027807905662,0.003252481396874317,0.006792683013786726,496,496,0
rtpa_v02_code_confirm2,code,B_DAMP8_P_PRE,late,0.0008587476165690931,0.43967877968337565,0.8803637101217341,0.00019624881821544982,0.010614298514791815,0.0035640763309352547,0.006153269827514685,512,511,0
rtpa_v02_code_confirm2,code,B_DIAG8_P_PRE,primary,0.0007827698222684265,0.7890319808465739,1.169500314440404,0.0002826374496185391,0.009678119771406611,0.002885061012291576,0.0047926621703737165,1008,1007,0
rtpa_v02_code_confirm2,code,B_DIAG8_P_PRE,early,0.0008580863944746981,0.4256108516594503,1.467672086458167,0.0006627558057017424,0.006827110270322468,0.0028083809411664946,0.00480816105065088,496,496,0
rtpa_v02_code_confirm2,code,B_DIAG8_P_PRE,late,0.0007098068929436008,0.3634211291871236,0.880081138470129,-8.632283338960711e-05,0.009678119771406611,0.0029227990911084435,0.004786225752905468,512,511,0
rtpa_v02_code_confirm2,code,B_JOINT8_P_PRE,primary,0.0007371327123196192,0.7430297740181762,1.1715850782954251,0.002367401304639749,0.008068162748779487,0.0024670321544793513,0.004809125634725108,1008,1007,0
rtpa_v02_code_confirm2,code,B_JOINT8_P_PRE,early,0.0007590313510309125,0.3764795501113326,1.468018392920543,0.0010090622680778427,0.006882483012274555,0.002295773499111575,0.0033457625605760677,496,496,0
rtpa_v02_code_confirm2,code,B_JOINT8_P_PRE,late,0.0007159184060680538,0.36655022390684355,0.883853328678872,0.003685867375353369,0.008068162748779487,0.0029912604928871655,0.006386403378212067,512,511,0
rtpa_v02_code_confirm3,code,NATIVE_REFERENCE,primary,0.0,0.0,1.6182971219657276,0.0,0.0,0.0,0.0,1008,1007,0
rtpa_v02_code_confirm3,code,NATIVE_REFERENCE,early,0.0,0.0,1.661986508251706,0.0,0.0,0.0,0.0,496,496,0
rtpa_v02_code_confirm3,code,NATIVE_REFERENCE,late,0.0,0.0,1.5758902029875572,0.0,0.0,0.0,0.0,512,511,0
rtpa_v02_code_confirm3,code,B_U8_P_STORE,primary,0.0020938033431966373,2.1105537699422103,1.6178660374559672,-0.00043108450976037105,0.03477728190433695,0.007203853300721972,0.014161763827502503,1008,1007,0
rtpa_v02_code_confirm3,code,B_U8_P_STORE,early,0.0014904892048508902,0.7392826456060415,1.6584372338890205,-0.003549274362685484,0.016136239973858515,0.004819293439341747,0.010248844335855977,496,496,0
rtpa_v02_code_confirm3,code,B_U8_P_STORE,late,0.00267826391471908,1.371271124336169,1.5784857763389528,0.002595573351395597,0.03477728190433695,0.008375761976670821,0.017518977594378586,512,511,0
rtpa_v02_code_confirm3,code,B_DAMP8_P_STORE,primary,0.001503943202747399,1.5159747483693782,1.6204231819048238,0.002126059939096203,0.01921250062962735,0.005017828885987525,0.00929851746837992,1008,1007,0
rtpa_v02_code_confirm3,code,B_DAMP8_P_STORE,early,0.0011649080519928149,0.5777943937884361,1.659558878653433,-0.002427629598273029,0.016393385149968,0.0037678831501592237,0.00857073985709142,496,496,0
rtpa_v02_code_confirm3,code,B_DAMP8_P_STORE,late,0.0018323835050409025,0.9381803545809421,1.5824362825167415,0.00654607952918429,0.01921250062962735,0.005723334933618957,0.010447040240584406,512,511,0
rtpa_v02_code_confirm3,code,B_DIAG8_P_STORE,primary,0.001343879733265491,1.354630771131615,1.6203174347881872,0.0020203128224596245,0.025287010311892524,0.004204753918822161,0.007230928071239336,1008,1007,0
rtpa_v02_code_confirm3,code,B_DIAG8_P_STORE,early,0.0010359589460334673,0.5138356372325997,1.664785380827069,0.0027988725753629318,0.019995828866476974,0.003214650330944736,0.006314271622838663,496,496,0
rtpa_v02_code_confirm3,code,B_DIAG8_P_STORE,late,0.001642177995896514,0.8407951338990153,1.5771548100616013,0.0012646070740440774,0.025287010311892524,0.005056354610945776,0.0083195422655672,512,511,0
rtpa_v02_code_confirm3,code,B_JOINT8_P_STORE,primary,0.001370110087064012,1.381070967760524,1.618230520943968,-6.660102175959359e-05,0.03214073780409156,0.004222909202267528,0.007527655950523111,1008,1007,0
rtpa_v02_code_confirm3,code,B_JOINT8_P_STORE,early,0.001037689404475233,0.5146939446197156,1.6600807547845886,-0.0019057534671174103,0.008588636891857201,0.003553326213731541,0.005647261463002254,496,496,0
rtpa_v02_code_confirm3,code,B_JOINT8_P_STORE,late,0.0016921426233218913,0.8663770231408083,1.5776087675487664,0.0017185645612092237,0.03214073780409156,0.004709524216968403,0.01020817685311555,512,511,0
rtpa_v02_code_confirm3,code,B_U8_P_PRE,primary,0.0021239749967803235,2.140966796754566,1.6179079561283192,-0.000389165837408445,0.038347203955793635,0.00675256358121956,0.013260201357680308,1008,1007,0
rtpa_v02_code_confirm3,code,B_U8_P_PRE,early,0.0013931525478632115,0.691003663740153,1.6584472010851161,-0.0035393071665899,0.011120684329551166,0.004350134495974219,0.00659883207373188,496,496,0
rtpa_v02_code_confirm3,code,B_U8_P_PRE,late,0.0028319592441687753,1.449963133014413,1.5785587085772992,0.002668505589741965,0.038347203955793635,0.008246494637321942,0.016922980160979668,512,511,0
rtpa_v02_code_confirm3,code,B_DAMP8_P_PRE,primary,0.0017010827856483116,1.7146914479334978,1.6185017082663458,0.0002045863006181481,0.03924660978696533,0.005840617369606329,0.009629768149992675,1008,1007,0
rtpa_v02_code_confirm3,code,B_DAMP8_P_PRE,early,0.0011169466087504903,0.5540055179402431,1.6604309593376632,-0.0015555489140428591,0.00886554579379175,0.0034928849650911606,0.006200237951744926,496,496,0
rtpa_v02_code_confirm3,code,B_DAMP8_P_PRE,late,0.002266964707018076,1.1606859299932548,1.5778032571286287,0.0019130541410714574,0.03924660978696533,0.0075026177571547925,0.0144168445338536,512,511,0
rtpa_v02_code_confirm3,code,B_DIAG8_P_PRE,primary,0.0013104018447245283,1.3208850594823245,1.6216458679198695,0.0033487459541419184,0.020238461661695864,0.004032005230116961,0.00818416609638373,1008,1007,0
rtpa_v02_code_confirm3,code,B_DIAG8_P_PRE,early,0.0010540821375734405,0.5228247402364264,1.6653739279064081,0.0033874196547021285,0.01582101457231012,0.0035714859309170805,0.006117649417154351,496,496,0
rtpa_v02_code_confirm3,code,B_DIAG8_P_PRE,late,0.0015587115610271446,0.7980603192458982,1.5792014104769672,0.0033112074894099397,0.020238461661695864,0.004674580174446191,0.009923692664675536,512,511,0
rtpa_v02_code_confirm3,code,B_JOINT8_P_PRE,primary,0.001303150444734175,1.3135756482920484,1.6173531981326243,-0.0009439238331032662,0.01982396757120544,0.004310010081201702,0.0076466243956268476,1008,1007,0
rtpa_v02_code_confirm3,code,B_JOINT8_P_PRE,early,0.0009889960805065394,0.49054205593124356,1.661580672721217,-0.0004058355304890071,0.01982396757120544,0.003059497719141117,0.006300123448973594,496,496,0
rtpa_v02_code_confirm3,code,B_JOINT8_P_PRE,late,0.0016074874850796972,0.8230335923608049,1.5744239860074931,-0.0014662169800641056,0.01979271997404106,0.004844110720977275,0.008645436093648285,512,511,0
rtpa_v02_associative_recall_confirm0,associative_recall,NATIVE_REFERENCE,primary,0.0,0.0,0.8654956530554065,0.0,0.0,0.0,0.0,1008,1007,0
rtpa_v02_associative_recall_confirm0,associative_recall,NATIVE_REFERENCE,early,0.0,0.0,1.0930985179478185,0.0,0.0,0.0,0.0,496,496,0
rtpa_v02_associative_recall_confirm0,associative_recall,NATIVE_REFERENCE,late,0.0,0.0,0.6445738898721652,0.0,0.0,0.0,0.0,512,511,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_U8_P_STORE,primary,0.00045508298714352756,0.45872365104067575,0.8654886015623787,-7.051493027820932e-06,0.00858803124931195,0.0019522571169865905,0.002888796437228569,1008,1007,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_U8_P_STORE,early,0.0005495382838271272,0.27257098877825514,1.0921332221361302,-0.0009652958116883603,0.00858803124931195,0.002068234442176487,0.0029914179906219626,496,496,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_U8_P_STORE,late,0.0003635794184812903,0.18615266226242064,0.645496954195293,0.0009230643231277202,0.0054807111100739665,0.0019320671120000932,0.0028309571411883373,512,511,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_DAMP8_P_STORE,primary,0.00042773339550880314,0.4311552626728736,0.8647719883426805,-0.0007236647127260021,0.006125037737257873,0.001925952536231721,0.0033540232328622276,1008,1007,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_DAMP8_P_STORE,early,0.00045793461022175855,0.22713556666999227,1.090588763126411,-0.0025097548214074727,0.0030543097742628156,0.0019220580034882734,0.0021665262096023145,496,496,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_DAMP8_P_STORE,late,0.00039847596875562755,0.20401969600288133,0.6455838860085704,0.001009996136405178,0.006125037737257873,0.001932955014203428,0.004541173254016883,512,511,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_DIAG8_P_STORE,primary,0.00040455569210396,0.4077921376407917,0.8659285298326369,0.0004328767772303621,0.004671551918577425,0.001922696459412844,0.002425539599346571,1008,1007,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_DIAG8_P_STORE,early,0.0004738768875023773,0.23504293620117914,1.0932603111331813,0.00016179318536280185,0.004671551918577425,0.0019514213112015876,0.0024652128167128706,496,496,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_DIAG8_P_STORE,late,0.00033740078406174333,0.1727492014396126,0.6452698927972746,0.0006960029251094069,0.0037096400102376234,0.0018862909355126616,0.002227796880943282,512,511,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_JOINT8_P_STORE,primary,0.0003755920066768006,0.37859674273021504,0.8654798650017425,-1.5788053664089752e-05,0.005755393696888524,0.0018903375155187275,0.002275191355841049,1008,1007,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_JOINT8_P_STORE,early,0.0004403397542043199,0.21840851808534267,1.092053600752551,-0.0010449171952675584,0.0030646680959526646,0.0019231663980446294,0.002256141402745992,496,496,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_JOINT8_P_STORE,late,0.00031286762625951634,0.16018822464487237,0.6455570216898031,0.0009831318176378723,0.005755393696888524,0.0018584706598674047,0.0025201313313270583,512,511,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_U8_P_PRE,primary,0.00042449588337484945,0.42789185044184824,0.8650222567398668,-0.0004733963155397758,0.004604432641120943,0.0019460048716719537,0.00310081785405714,1008,1007,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_U8_P_PRE,early,0.0005112367691617677,0.2535734375042368,1.0915039330004446,-0.001594584947373967,0.0042879329890573165,0.0019833008994836645,0.0033909345579778453,496,496,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_U8_P_PRE,late,0.0003404656502687724,0.17431841293761147,0.6451887705847854,0.0006148807126201694,0.004604432641120943,0.0019226832235803648,0.0029943519949658074,512,511,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_DAMP8_P_PRE,primary,0.0004182188424904063,0.4215645932303295,0.8663080679494162,0.0008124148940096276,0.005129390485326691,0.0019136589678859649,0.002740421062647317,1008,1007,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_DAMP8_P_PRE,early,0.0004751889002204704,0.2356936945093533,1.0921372535897702,-0.0009612643580483304,0.003879311553393522,0.0019424475218476484,0.0022323035133931736,496,496,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_DAMP8_P_PRE,late,0.0003630290990644067,0.18587089872097623,0.6471079190695421,0.002534029197376886,0.005129390485326691,0.001872286317670213,0.002733829514940968,512,511,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_DIAG8_P_PRE,primary,0.0003966439826854666,0.39981713454695034,0.8647466615728738,-0.0007489914825327126,0.003938202698262932,0.001917164086151889,0.0025488340745858447,1008,1007,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_DIAG8_P_PRE,early,0.0004487284673393262,0.22256931980030578,1.091461946171169,-0.0016365717766495536,0.0038117574077111,0.0019089215883922167,0.002284298047731198,496,496,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_DIAG8_P_PRE,late,0.0003461871381770402,0.17724781474664458,0.6446864244676794,0.00011253459551419098,0.003938202698262932,0.001919445554237855,0.00297667747567047,512,511,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_JOINT8_P_PRE,primary,0.00040023258939109516,0.4034344501062239,0.8650790084976263,-0.00041664455778023246,0.004601331896726596,0.0019154532633934307,0.002919139687306978,1008,1007,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_JOINT8_P_PRE,early,0.00045207183394784607,0.22422762963813161,1.0911498191386684,-0.0019486988091501622,0.0033891448650742,0.0019109451845556748,0.0029298265578736687,496,496,0
rtpa_v02_associative_recall_confirm0,associative_recall,B_JOINT8_P_PRE,late,0.0003500133212267428,0.1792068204680923,0.6456443273274564,0.0010704374552911178,0.004601331896726596,0.0019216348722417196,0.0025029580661868264,512,511,0
rtpa_v02_associative_recall_confirm1,associative_recall,NATIVE_REFERENCE,primary,0.0,0.0,0.8592626470588302,0.0,0.0,0.0,0.0,1008,1007,0
rtpa_v02_associative_recall_confirm1,associative_recall,NATIVE_REFERENCE,early,0.0,0.0,1.088185332410467,0.0,0.0,0.0,0.0,496,496,0
rtpa_v02_associative_recall_confirm1,associative_recall,NATIVE_REFERENCE,late,0.0,0.0,0.6370598056999026,0.0,0.0,0.0,0.0,512,511,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_U8_P_STORE,primary,0.00045860842686960455,0.46227729428456144,0.8591867819983006,-7.586506052958963e-05,0.011527948719791153,0.0019451248979359902,0.0034026141525311513,1008,1007,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_U8_P_STORE,early,0.0005238318354443652,0.25982059038040506,1.0889978238200044,0.0008124914095373192,0.007388356080227795,0.0019513269124336126,0.0036164007677903565,496,496,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_U8_P_STORE,late,0.0003954232498128053,0.20245670390415632,0.636121661169406,-0.0009381445304965652,0.011527948719791153,0.0019309487483247334,0.0028206121788268996,512,511,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_DAMP8_P_STORE,primary,0.000400447513813979,0.40365109392449083,0.859739472957733,0.0004768258989028551,0.016244316537141187,0.0018887048532450423,0.0025573707597775935,1008,1007,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_DAMP8_P_STORE,early,0.0004375903568405773,0.21704481699292633,1.0891145490575866,0.0009292166471195351,0.016244316537141187,0.0018825950801171908,0.0025165782808897587,496,496,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_DAMP8_P_STORE,late,0.00036446538463196193,0.18660627693156454,0.6370975204224543,3.771472255165165e-05,0.0055118301158765485,0.0018902067089296,0.0025328866547692235,512,511,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_DIAG8_P_STORE,primary,0.0003657431550449584,0.3686691002853181,0.8588865776967587,-0.0003760693620714628,0.003911200878797823,0.0018924025671855954,0.0020588388427403266,1008,1007,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_DIAG8_P_STORE,early,0.00041552273575963186,0.20609927693677738,1.0888431586602207,0.0006578262497536347,0.003805620970444134,0.001907629057155862,0.001963356617945644,496,496,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_DIAG8_P_STORE,late,0.00031751918622761855,0.1625698233485407,0.635680189912263,-0.0013796157876395654,0.003911200878797823,0.0018497311931989391,0.0020582571539800748,512,511,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_JOINT8_P_STORE,primary,0.00036394640054869233,0.3668579717530819,0.8584290006863025,-0.0008336463725276966,0.0078535750406677,0.001893493107219001,0.0023465062162230568,1008,1007,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_JOINT8_P_STORE,early,0.000403153126303392,0.19996395064648245,1.0869456064737282,-0.0012397259367389335,0.0078535750406677,0.0018879125859334297,0.002018610936602722,496,496,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_JOINT8_P_STORE,late,0.00032596488497382695,0.1668940211065994,0.6366203187478227,-0.00043948695207995936,0.003956208427504326,0.001904868230398535,0.002437526932219956,512,511,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_U8_P_PRE,primary,0.00045636202505420007,0.4600129212546337,0.8587844128532637,-0.00047823420556647456,0.016829963373121218,0.0019128126461503997,0.0027194658355090932,1008,1007,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_U8_P_PRE,early,0.0004971834545110264,0.24660299343746908,1.0886419723826752,0.00045663997220812824,0.006795847837258114,0.001916867745011433,0.002842380707941972,496,496,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_U8_P_PRE,late,0.00041681626526789963,0.2134099278171646,0.635674139807103,-0.001385665892799648,0.016829963373121218,0.0018992824631488081,0.002628837911408866,512,511,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_DAMP8_P_PRE,primary,0.00038299848276037216,0.38606247062245513,0.8596552487587181,0.00039260169988797333,0.009398702558666398,0.0018964704970650087,0.002415225825382894,1008,1007,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_DAMP8_P_PRE,early,0.0004194752031330142,0.20805970075397504,1.0875094415372646,-0.0006758908732025226,0.003048536758114658,0.0018867784555201994,0.002223713887926543,496,496,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_DAMP8_P_PRE,late,0.0003476616598993752,0.1780027698684801,0.6384895352202463,0.0014297295203437033,0.009398702558666398,0.0018997234977071514,0.0024900074171071394,512,511,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_DIAG8_P_PRE,primary,0.00037671272321143363,0.3797264249971251,0.8588850639160405,-0.00037758314278968363,0.0060310761981989605,0.001903389495718538,0.0029266162293435194,1008,1007,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_DIAG8_P_PRE,early,0.00039050276436481714,0.1936893711249493,1.087622748471361,-0.0005625839391061316,0.0060310761981989605,0.001888683219008772,0.002099719675318391,496,496,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_DIAG8_P_PRE,late,0.00036335362084409344,0.18603705387217584,0.6368617928016787,-0.00019801289822396484,0.005561887390791387,0.0019274159510977553,0.0037538962928810133,512,511,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_JOINT8_P_PRE,primary,0.00035712584062753266,0.3599828473525529,0.8595836672036649,0.000321020144834705,0.005772530083847179,0.0018790118744235185,0.00212306563414134,1008,1007,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_JOINT8_P_PRE,early,0.0004088679999596872,0.20279852798000486,1.088202976371609,1.7643961141899922e-05,0.005772530083847179,0.001877986863621575,0.002177358531627576,496,496,0
rtpa_v02_associative_recall_confirm1,associative_recall,B_JOINT8_P_PRE,late,0.00030700062377450794,0.1571843193725481,0.637675296661003,0.0006154909611003623,0.0043476522139484705,0.0018788180001771152,0.002088316968618751,512,511,0
rtpa_v02_associative_recall_confirm2,associative_recall,NATIVE_REFERENCE,primary,0.0,0.0,0.8522925672938846,0.0,0.0,0.0,0.0,1008,1007,0
rtpa_v02_associative_recall_confirm2,associative_recall,NATIVE_REFERENCE,early,0.0,0.0,1.1135791114436626,0.0,0.0,0.0,0.0,496,496,0
rtpa_v02_associative_recall_confirm2,associative_recall,NATIVE_REFERENCE,late,0.0,0.0,0.598675882561419,0.0,0.0,0.0,0.0,512,511,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_U8_P_STORE,primary,0.0004940744716942987,0.49802706746785314,0.8527679365246025,0.0004753692307178925,0.011378529655669671,0.0020851917476268343,0.004698751491071313,1008,1007,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_U8_P_STORE,early,0.0005452708435979067,0.27045433842456174,1.1141172566624593,0.0005381452187966929,0.009500239670688304,0.002168325095691535,0.0041023716233068675,496,496,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_U8_P_STORE,late,0.00044447798641267857,0.2275727290432914,0.5990903185434343,0.0004144359820152932,0.011378529655669671,0.0020206103543030937,0.004693252143842915,512,511,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_DAMP8_P_STORE,primary,0.0004049264830497133,0.408165894914111,0.8529844464923353,0.0006918791984507067,0.00815496685103824,0.0019279642272319387,0.0023445274022894868,1008,1007,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_DAMP8_P_STORE,early,0.00046265075828955473,0.22947477611161915,1.1135921029613323,1.2991517669647124e-05,0.00815496685103824,0.0019049453528631125,0.00242404088949646,496,496,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_DAMP8_P_STORE,late,0.00034900609141111686,0.17869111880249183,0.6000267212308432,0.0013508386694242036,0.006136689908191377,0.0019399315171671522,0.0022590625376772006,512,511,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_DIAG8_P_STORE,primary,0.0004308141771327402,0.4342606905498021,0.8531572548989074,0.0008646876050227847,0.006761247162971619,0.0019500581478456688,0.003343700129428521,1008,1007,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_DIAG8_P_STORE,early,0.00045822795305301993,0.22728106471429788,1.1129423713531181,-0.0006367400905444853,0.005658349017275063,0.0019049618385016112,0.0026062318211403862,496,496,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_DIAG8_P_STORE,late,0.0004042570817099692,0.20697962583550422,0.6009979246419828,0.0023220420805637465,0.006761247162971619,0.001953128735464542,0.0038233445753336395,512,511,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_JOINT8_P_STORE,primary,0.00039401150477389417,0.3971635968120854,0.853751530085378,0.001458962791493379,0.0060477621233768035,0.0019104961869874503,0.0031956388525823556,1008,1007,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_JOINT8_P_STORE,early,0.00044779444515881373,0.22210604479877163,1.1137538966783604,0.00017478523469782736,0.005178119485884432,0.0019099279398303414,0.002368375645942394,496,496,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_JOINT8_P_STORE,late,0.0003419092812760034,0.17505755201331377,0.6013813268953205,0.002705444333901519,0.0060477621233768035,0.0019032514767673518,0.0034385256468193195,512,511,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_U8_P_PRE,primary,0.000498065111087634,0.5020496319763351,0.852652833885395,0.0003602665915104497,0.011323211743243038,0.0019557001715804776,0.004567125853974731,1008,1007,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_U8_P_PRE,early,0.000554779791247485,0.27517077645875254,1.1124662112600268,-0.0011129001836358565,0.0076732710371162065,0.0019531441308599847,0.003213831285640018,496,496,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_U8_P_PRE,late,0.0004431227646827784,0.22687885551758252,0.6004660722849698,0.001790189723550828,0.011323211743243038,0.0019836379154237515,0.0051806863461267985,512,511,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_DAMP8_P_PRE,primary,0.0003994089462775353,0.4026042178477556,0.8533890447247287,0.0010964774308440672,0.005585644091139348,0.0018965950008498326,0.003284990889663323,1008,1007,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_DAMP8_P_PRE,early,0.00045305675737495634,0.22471615165797834,1.1130157479522507,-0.0005633634914119501,0.005585644091139348,0.0019034937211601386,0.002937335420512833,496,496,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_DAMP8_P_PRE,late,0.0003474376292769086,0.17788806618977723,0.6013834775997758,0.002707595038356825,0.005545506531966407,0.001893065881885008,0.003390692799480969,512,511,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_DIAG8_P_PRE,primary,0.0003474617278476058,0.35024142167038663,0.8524263066100305,0.00013373931614590884,0.00556201840714233,0.0018911274374940128,0.0019854419334322955,1008,1007,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_DIAG8_P_PRE,early,0.0004080212236034619,0.20237852690731709,1.1128614360241815,-0.0007176754194810897,0.00556201840714233,0.0018975792302364355,0.0020911468864787176,496,496,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_DIAG8_P_PRE,late,0.00028879471633412015,0.14786289476306952,0.5996360440084281,0.0009601614470090558,0.0029314140091728745,0.0018819175651577395,0.0019802458542955794,512,511,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_JOINT8_P_PRE,primary,0.00034261238391876636,0.3453532829901165,0.8528014564567629,0.0005088891628782788,0.005481960653170734,0.0018745471857280654,0.002339924863762523,1008,1007,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_JOINT8_P_PRE,early,0.0004042711320238439,0.20051848148382656,1.1135070001558025,-7.211128786011045e-05,0.005481960653170734,0.0018800880846544916,0.002025513905601631,496,496,0
rtpa_v02_associative_recall_confirm2,associative_recall,B_JOINT8_P_PRE,late,0.0002828804716919724,0.14483480150628988,0.5997487173672837,0.0010728348058647308,0.003291709145921776,0.0018654771375373734,0.002350012844044928,512,511,0
rtpa_v02_associative_recall_confirm3,associative_recall,NATIVE_REFERENCE,primary,0.0,0.0,0.8587675908547882,0.0,0.0,0.0,0.0,1008,1007,0
rtpa_v02_associative_recall_confirm3,associative_recall,NATIVE_REFERENCE,early,0.0,0.0,1.123474976153951,0.0,0.0,0.0,0.0,496,496,0
rtpa_v02_associative_recall_confirm3,associative_recall,NATIVE_REFERENCE,late,0.0,0.0,0.6018304810536436,0.0,0.0,0.0,0.0,512,511,0
rtpa_v02_associative_recall_confirm3,associative_recall,B_U8_P_STORE,primary,0.0005418091910603023,0.5461436645887847,0.8616377700716606,0.0028701792168724927,0.013237715749253864,0.0021646821359329466,0.004799410185783155,1008,1007,0
rtpa_v02_associative_recall_confirm3,associative_recall,B_U8_P_STORE,early,0.0006010181942632751,0.29810502435458447,1.1274104575584205,0.003935481404469421,0.008385746898445921,0.0022436185601864863,0.004183445953182225,496,496,0
